order_id,order_date,customer_name,product_name,category,region,sales_channel,customer_segment,payment_method,salesperson,quantity,unit_price,discount_percent,rating
ORD-01402,20240617,,Mechanical Keyboard,Furniture,Sulawesi Selatan,OFFLINE,retail,Kartu Kredit,Fajar Kurniawan,38,707911.30,-5,3.4
ORD-01403,,Toko Elektronik Sukses,Mechanical Keyboard,accessories,Jawa Barat,OFFLINE,Retail,kartu kredit,SITI RAHAYU,20,Rp 815775,0,2.6
ORD-01404,2024-02-25,N/A,external ssd,PERIPHERALS,Sumatera Utara,OFFLINE,sme,qris,Nurul Hidayah,49,1109551,1,1.9
ORD-01405,2023-04-06,CV Karya Indah,Gaming chair,accessories,Sumatera Utara,Offline,sme,COD,Budi Santoso,-1,3255412,N/A,
ORD-01406,2025-04-27,Yayasan Pendidikan Maju,Laptop Pro X1,electronics,Sulawesi Selatan,E-Commerce,Retail,transfer bank,Ahmad fauzi,6,"10439894,00",5,-1
ORD-01407,2023-08-19,CV Karya Indah,wireless mouse,electronics,DKI JAKARTA,e-commerce,Corporate,Kartu Kredit,Siti Rahayu,20,397882,10,3.3
ORD-01408,2025-01-20,,Gaming chair,Accessories,Kalimantan Timur,Direct Sales,CORPORATE,Transfer Bank,Dewi Lestari,44,2728425,26,3.4
ORD-01409,,PT Teknologi Nusantara,4k monitor,Peripherals,Sumatera Utara,online,SME,cod,Budi Santoso,29,Rp 3445848,N/A,2.6
ORD-01410,2023-06-04,CV Karya Indah,Gaming chair,Furniture,DKI JAKARTA,Offline,Corporate,Transfer Bank,Ahmad fauzi,39,3164964,N/A,4.7
ORD-01411,07-01-2024,Bapak Joko Widodo,Webcam HD,Accessories,Jawa Barat,online,retail,COD,Riko Pratama,0,663503,8,4.7
ORD-01412,2025-05-03,UD Sentosa,USB-C Hub,Accessories,jawa barat,direct sales,SME,kartu kredit,Ahmad Fauzi,22,340850,27,
ORD-01413,2025-09-26,-,Desk Lamp LED,accessories,jawa barat,OFFLINE,Corporate,Kartu Kredit,Fajar Kurniawan,11,363093,25,4.9
ORD-01414,2025-11-15,PT Maju Bersama,USB-C Hub,PERIPHERALS,jawa barat,Online,sme,qris,Nurul Hidayah,2,256016,4,
ORD-01415,2025-11-05,Koperasi Sejahtera,Mechanical Keyboard,PERIPHERALS,Sulawesi Selatan,e-commerce,SME,COD,Fajar Kurniawan,31,-9999,16,4.2
ORD-01416,2024-05-10,CV Karya Indah,Desk Lamp LED,PERIPHERALS,JAWA TIMUR,online,Corporate,cod,Fajar Kurniawan,1,338723,0,2.3
ORD-01417,24/03/2025,UD Sentosa,headset,electronics,jawa barat,Offline,Government,Transfer Bank,Ahmad Fauzi,49,1492468,11,2.6
ORD-01418,2024-11-24,Ibu Sari Dewi,Mechanical Keyboard,Electronics,Kalimantan Timur,e-commerce,SME,QRIS,Ahmad fauzi,7,741307,8,
ORD-01419,2024-09-16,Ibu Sari Dewi,headset,PERIPHERALS,Kalimantan Timur,OFFLINE,retail,Transfer Bank,Fajar Kurniawan,16,Rp 1198738,0,1.4
ORD-01420,2024-12-22,-,Desk lamp,Furniture,Sumatera Utara,online,SME,cod,Siti Rahayu,33,424511,150,3.3
ORD-01421,01-04-2023,Toko Elektronik Sukses,headset,Furniture,Jawa Barat,online,government,Kartu Kredit,Fajar Kurniawan,10,1171699,4,2.8
ORD-01422,N/A,Koperasi Sejahtera,Webcam HD,accessories,Bali,Direct Sales,Government,Kartu Kredit,budi santoso,8,470863,14,1.7
ORD-01423,2025-08-27,UD Sentosa,Laptop Pro X2,accessories,Kalimantan Timur,Offline,CORPORATE,QRIS,Riko Pratama,27,8269765,29,1.3
ORD-01424,07/05/2024,Bapak Joko Widodo,headset,accessories,Sumatera Utara,e-commerce,sme,cod,Ahmad Fauzi,,1475957,14,
ORD-01425,10-02-2025,UD Sentosa,4K Monitor,PERIPHERALS,JAWA TIMUR,E-Commerce,retail,Transfer Bank,Ahmad Fauzi,,4719276,4,N/A
ORD-01426,2023-08-14,Toko Elektronik Sukses,Wireless Mouse,electronics,Jawa Barat,Offline,SME,kartu kredit,Ahmad fauzi,11,Rp 416361,4,
ORD-01427,2025-06-05,Bapak Joko Widodo,Desk lamp,Accessories,Jawa Barat,Offline,CORPORATE,Transfer Bank,Siti Rahayu,7,"391422,00",9,N/A
ORD-01428,11/04/2023,Koperasi Sejahtera,Gaming chair,Electronics,Jawa Barat,Offline,CORPORATE,QRIS,Fajar Kurniawan,48,2668645,17,6.5
ORD-01429,10-01-2023,Toko Elektronik Sukses,Desk lamp,furniture,JAWA TIMUR,direct sales,sme,Kartu Kredit,budi santoso,11,335070,23,2.3
ORD-01430,,PT Maju Bersama,Desk lamp,Electronics,Bali,Online,Retail,qris,Riko Pratama,42,389806,150,2.3
ORD-01431,23/12/2023,PT Global Digital,Desk Lamp LED,Furniture,Sumatera Utara,Offline,SME,cod,Fajar Kurniawan,48,,30,N/A
ORD-01432,2023-09-16,Toko Elektronik Sukses,Mechanical KEYBOARD,Electronics,Kalimantan Timur,Direct Sales,retail,QRIS,budi santoso,15,"600639,00",N/A,
ORD-01433,2024-02-28,Toko Elektronik Sukses,Laptop Pro X2,Accessories,Sumatera Utara,Online,Government,COD,SITI RAHAYU,19,7877367,17,4.3
ORD-01434,2023-03-11,Toko Elektronik Sukses,wireless mouse,Electronics,jawa barat,Offline,SME,Transfer Bank,Ahmad Fauzi,2,343987,17,N/A
ORD-01435,2024-02-03,PT Teknologi Nusantara,Wireless Mouse,electronics,DKI Jakarta,online,CORPORATE,kartu kredit,SITI RAHAYU,-1,429774,,1.1
ORD-01436,10/12/2025,PT Teknologi Nusantara,Gaming chair,Peripherals,Sumatera Utara,Direct Sales,Retail,kartu kredit,Dewi Lestari,49,,3,4.4
ORD-01437,04-01-2024,PT Global Digital,4K Monitor,furniture,JAWA TIMUR,OFFLINE,Government,QRIS,Riko Pratama,28,,N/A,
ORD-01438,2023-06-02,PT Maju Bersama,External SSD 1TB,PERIPHERALS,DKI Jakarta,Online,Retail,cod,SITI RAHAYU,4,1016789,11,3.4
ORD-01439,02-10-2023,PT Teknologi Nusantara,Webcam HD,Accessories,JAWA TIMUR,Online,Retail,Transfer Bank,Siti Rahayu,27,429014,,3.1
ORD-01440,2025-09-04,-,Webcam HD,Electronics,Kalimantan Timur,e-commerce,Corporate,qris,Dewi Lestari,33,606803,26,2.7
ORD-01441,2023-09-02,CV Karya Indah,Wireless Mouse,furniture,jawa barat,e-commerce,Government,qris,Ahmad fauzi,10,Rp 424221,17,4.8
ORD-01442,08/09/2024,UD Sentosa,Webcam HD,accessories,Sumatera Utara,Direct Sales,SME,transfer bank,Budi Santoso,46,554701,12,6.5
ORD-01443,2025-04-14,PT Maju Bersama,Gaming chair,PERIPHERALS,Jawa Timur,E-Commerce,government,transfer bank,Fajar Kurniawan,6,2608810,13,3.9
ORD-01444,2024-07-02,Ibu Sari Dewi,external ssd,PERIPHERALS,DKI JAKARTA,Offline,Corporate,qris,Riko Pratama,-1,813253,29,1.2
ORD-01445,07-11-2024,UD Sentosa,Gaming chair,Furniture,Jawa Barat,Online,Government,kartu kredit,Nurul Hidayah,14,3224908,7,1.4
ORD-01446,2024-11-05,-,4K Monitor,Furniture,JAWA TIMUR,Offline,government,transfer bank,Nurul Hidayah,7,3480911.75,30,2.3
ORD-01447,2025-08-08,Koperasi Sejahtera,Desk Lamp LED,Electronics,Sulawesi Selatan,Online,retail,cod,SITI RAHAYU,31,322505,,2.1
ORD-01448,10/10/2023,Toko Elektronik Sukses,Wireless Mouse,Electronics,Jawa Barat,Offline,CORPORATE,COD,budi santoso,15,450390,14,3.6
ORD-01449,2025-10-26,Yayasan Pendidikan Maju,Mechanical KEYBOARD,Furniture,Sulawesi Selatan,direct sales,retail,kartu kredit,Siti Rahayu,10,772846,1,2.0
ORD-01450,03/06/2023,Yayasan Pendidikan Maju,Desk Lamp LED,Electronics,jawa barat,e-commerce,sme,cod,Siti Rahayu,34,460952,16,4.1
ORD-01451,2023-03-07,PT Maju Bersama,Laptop Pro X2,Peripherals,JAWA TIMUR,e-commerce,SME,Transfer Bank,Nurul Hidayah,32,10078127,19,2.5
ORD-01452,2023-01-05,PT Teknologi Nusantara,USB-C Hub,accessories,JAWA TIMUR,Direct Sales,CORPORATE,transfer bank,Riko Pratama,17,259149,150,2.0
ORD-01453,2023-12-05,Ibu Sari Dewi,Desk Lamp LED,PERIPHERALS,Jawa Barat,OFFLINE,Corporate,Kartu Kredit,Nurul Hidayah,25,327139,,3.7
ORD-01454,2025-03-24,PT Maju Bersama,Laptop Pro X1,electronics,DKI JAKARTA,Offline,Corporate,Kartu Kredit,Fajar Kurniawan,25,7407812,15,3.7
ORD-01455,2023-09-04,CV Karya Indah,Wireless Mouse,Accessories,Kalimantan Timur,Offline,CORPORATE,Kartu Kredit,Dewi Lestari,36,281698.81,29,1.9
ORD-01456,2024-07-01,PT Maju Bersama,Gaming chair,Electronics,Kalimantan Timur,E-Commerce,sme,Transfer Bank,Nurul Hidayah,-1,3503829,,2.8
ORD-01457,2023-03-15,Toko Elektronik Sukses,4K Monitor,electronics,jawa barat,e-commerce,CORPORATE,kartu kredit,Ahmad fauzi,31,Rp 3474771,0,5.0
ORD-01458,2024-12-20,Bapak Joko Widodo,Gaming chair,accessories,Jawa Barat,OFFLINE,retail,Kartu Kredit,Dewi Lestari,12,2660643,12,-1
ORD-01459,2025-01-03,Bapak Joko Widodo,Mechanical Keyboard,Electronics,jawa barat,direct sales,SME,COD,Siti Rahayu,35,627993,3,2.6
ORD-01460,09-13-2024,Koperasi Sejahtera,Wireless Mouse,electronics,DKI JAKARTA,E-Commerce,SME,cod,Fajar Kurniawan,-1,383415,16,4.6
ORD-01461,2024-04-21,PT Maju Bersama,Laptop Pro X1,Electronics,DKI JAKARTA,direct sales,Retail,Kartu Kredit,Ahmad fauzi,37,"10238015,00",29,
ORD-01462,2023-05-10,Koperasi Sejahtera,4K Monitor,furniture,Jawa Barat,Online,CORPORATE,Transfer Bank,Ahmad Fauzi,0,4248036,7,3.1
ORD-01463,2023-12-08,PT Global Digital,Laptop Pro X2,PERIPHERALS,DKI Jakarta,OFFLINE,Corporate,cod,Budi Santoso,1,"9423052,00",18,2.6
ORD-01464,2025-05-25,Yayasan Pendidikan Maju,4K Monitor,accessories,DKI JAKARTA,OFFLINE,Corporate,cod,Dewi Lestari,10,4867080,,-1
ORD-01465,2024-11-03,Ibu Sari Dewi,Mechanical KEYBOARD,PERIPHERALS,Sumatera Utara,online,sme,qris,Nurul Hidayah,6,585246,15,
ORD-01466,2024-10-05,Koperasi Sejahtera,wireless mouse,PERIPHERALS,Sulawesi Selatan,Offline,sme,COD,budi santoso,46,339325,25,
ORD-01467,21/11/2024,CV Karya Indah,Mechanical KEYBOARD,electronics,JAWA TIMUR,OFFLINE,sme,Transfer Bank,Siti Rahayu,24,804028,7,-1
ORD-01468,2025-11-02,Koperasi Sejahtera,external ssd,furniture,JAWA TIMUR,online,government,kartu kredit,Ahmad Fauzi,40,744118,25,4.3
ORD-01469,2024-04-18,UD Sentosa,Mechanical Keyboard,PERIPHERALS,JAWA TIMUR,Offline,SME,Kartu Kredit,Fajar Kurniawan,17,723710,,1.0
ORD-01470,2024-08-05,Toko Elektronik Sukses,USB-C Hub,Accessories,Sulawesi Selatan,E-Commerce,SME,Transfer Bank,Nurul Hidayah,14,317143,N/A,
ORD-01471,2023-09-18,UD Sentosa,4k monitor,PERIPHERALS,jawa barat,e-commerce,Corporate,QRIS,Ahmad Fauzi,9,4936371,12,2.9
ORD-01472,14/11/2025,Toko Elektronik Sukses,External SSD 1TB,Electronics,DKI Jakarta,OFFLINE,SME,transfer bank,Siti Rahayu,28,1130877,,2.7
ORD-01473,03-21-2025,Yayasan Pendidikan Maju,External SSD 1TB,Peripherals,Bali,OFFLINE,Government,kartu kredit,Ahmad Fauzi,30,1119629,18,3.5
ORD-01474,09-09-2025,Bapak Joko Widodo,Noise Cancelling Headset,PERIPHERALS,DKI Jakarta,e-commerce,CORPORATE,transfer bank,Riko Pratama,16,Rp 1420046,13,4.9
ORD-01475,2025-09-01,,External SSD 1TB,Accessories,Jawa Barat,e-commerce,CORPORATE,Transfer Bank,Fajar Kurniawan,32,Rp 870275,19,6.5
ORD-01476,2025-02-23,Ibu Sari Dewi,Noise Cancelling Headset,accessories,Sulawesi Selatan,direct sales,Retail,QRIS,budi santoso,46,1194104,5,N/A
ORD-01477,06/01/2025,Toko Elektronik Sukses,Laptop Pro X1,Accessories,DKI Jakarta,OFFLINE,government,transfer bank,Siti Rahayu,23,9213039,150,6.5
ORD-01478,09/03/2025,Ibu Sari Dewi,wireless mouse,accessories,Bali,Direct Sales,government,Kartu Kredit,Fajar Kurniawan,18,Rp 291268,30,1.0
ORD-01479,10/09/2024,PT Global Digital,wireless mouse,furniture,DKI JAKARTA,e-commerce,Corporate,Kartu Kredit,Ahmad Fauzi,11,419384,12,
ORD-01480,16/01/2023,Bapak Joko Widodo,Gaming chair,Furniture,Kalimantan Timur,online,sme,COD,Ahmad Fauzi,34,2480471,13,4.0
ORD-01481,2024-01-18,Toko Elektronik Sukses,Noise Cancelling Headset,Electronics,DKI JAKARTA,online,Retail,Kartu Kredit,Fajar Kurniawan,35,1364051,22,6.5
ORD-01482,2023-11-23,CV Karya Indah,Mechanical KEYBOARD,PERIPHERALS,Jawa Timur,online,government,kartu kredit,budi santoso,24,557318,17,1.5
ORD-01483,2023-04-11,Toko Elektronik Sukses,Wireless Mouse,Electronics,Sumatera Utara,e-commerce,Retail,cod,Ahmad Fauzi,48,-9999,21,4.5
ORD-01484,,Bapak Joko Widodo,USB C Hub,PERIPHERALS,Sumatera Utara,Offline,SME,QRIS,Nurul Hidayah,46,,13,3.2
ORD-01485,2023-01-13,Bapak Joko Widodo,External SSD 1TB,Accessories,Jawa Barat,E-Commerce,government,transfer bank,Riko Pratama,26,Rp 721928,,2.3
ORD-01486,2025-01-19,Ibu Sari Dewi,4K Monitor,accessories,JAWA TIMUR,E-Commerce,Government,qris,Ahmad Fauzi,7,4027487,,N/A
ORD-01487,2025-04-23,,Webcam HD,Peripherals,jawa barat,online,government,kartu kredit,Ahmad Fauzi,36,"500338,00",6,3.5
ORD-01488,06-02-2025,PT Global Digital,Wireless Mouse,electronics,DKI JAKARTA,e-commerce,Government,kartu kredit,Dewi Lestari,,"415851,00",10,4.3
ORD-01489,2024-09-19,PT Teknologi Nusantara,external ssd,Furniture,JAWA TIMUR,Online,retail,Kartu Kredit,Ahmad fauzi,16,"1153728,00",,6.5
ORD-01490,2023-06-23,Ibu Sari Dewi,external ssd,furniture,Jawa Timur,E-Commerce,Government,QRIS,Fajar Kurniawan,45,1048877,5,4.2
ORD-01491,2025-09-08,-,USB C Hub,accessories,Bali,Offline,Corporate,COD,Ahmad fauzi,20,281635,27,4.5
ORD-01492,2025-03-06,PT Global Digital,Laptop Pro X1,PERIPHERALS,Sulawesi Selatan,direct sales,Retail,Kartu Kredit,budi santoso,14,"9017174,00",0,1.8
ORD-01493,2024-02-24,UD Sentosa,Mechanical Keyboard,Furniture,Sulawesi Selatan,OFFLINE,Retail,cod,Riko Pratama,0,716397,N/A,3.4
ORD-01494,,Koperasi Sejahtera,Laptop Pro X2,furniture,Jawa Barat,OFFLINE,retail,cod,Nurul Hidayah,10,9531510.85,27,3.1
ORD-01495,01/10/2025,Koperasi Sejahtera,Gaming Chair,Accessories,Bali,direct sales,SME,COD,Budi Santoso,31,2638394,,-1
ORD-01496,N/A,Bapak Joko Widodo,Laptop Pro X2,accessories,Kalimantan Timur,E-Commerce,CORPORATE,Kartu Kredit,Budi Santoso,11,"8438806,00",10,2.2
ORD-01497,2025-11-17,UD Sentosa,Gaming chair,Peripherals,JAWA TIMUR,Online,CORPORATE,COD,budi santoso,40,Rp 3117345,18,4.2
ORD-01498,20240722,Toko Elektronik Sukses,4k monitor,PERIPHERALS,Sulawesi Selatan,Direct Sales,sme,COD,Ahmad fauzi,36,4465120.02,6,N/A
ORD-01499,01/11/2024,PT Maju Bersama,USB C Hub,Peripherals,DKI JAKARTA,direct sales,SME,Kartu Kredit,Dewi Lestari,1,254508,4,3.8
ORD-01499,2025-03-08,Bapak Joko Widodo,Webcam HD,furniture,Bali,Direct Sales,Government,kartu kredit,Budi Santoso,-1,497916,7,-1
ORD-01501,2023-05-16,-,USB C Hub,Furniture,Kalimantan Timur,Online,retail,QRIS,Ahmad Fauzi,19,270163,7,2.5
ORD-01502,2024-02-07,UD Sentosa,Wireless Mouse,Furniture,Jawa Barat,Online,SME,Kartu Kredit,Ahmad fauzi,17,418769,,1.4
ORD-01503,2023-08-24,Bapak Joko Widodo,External SSD 1TB,Peripherals,DKI Jakarta,direct sales,Retail,qris,budi santoso,abc,1127858,150,1.1
ORD-01504,2024-06-19,,external ssd,PERIPHERALS,Sumatera Utara,Online,CORPORATE,kartu kredit,budi santoso,9,869774,,3.4
ORD-01505,2025-10-02,Yayasan Pendidikan Maju,Webcam HD,Accessories,DKI Jakarta,direct sales,SME,COD,Fajar Kurniawan,27,Rp 462265,7,N/A
ORD-01506,11/06/2024,Bapak Joko Widodo,4k monitor,Electronics,DKI Jakarta,online,Government,Transfer Bank,Fajar Kurniawan,26,4631534,30,4.7
ORD-01507,2024-10-02,PT Global Digital,4K Monitor,Furniture,Jawa Barat,Online,retail,COD,Riko Pratama,,5275965,23,1.8
ORD-01508,2023-06-08,PT Teknologi Nusantara,External SSD 1TB,Peripherals,Bali,online,SME,QRIS,Siti Rahayu,6,,28,1.6
ORD-01509,16/06/2025,Yayasan Pendidikan Maju,Gaming Chair,Furniture,DKI JAKARTA,Online,government,transfer bank,Fajar Kurniawan,35,3486929.77,1,1.6
ORD-01510,2024-12-14,PT Global Digital,Laptop Pro X1,Peripherals,DKI Jakarta,e-commerce,Retail,transfer bank,Riko Pratama,38,10544417,0,-1
ORD-01511,2024-04-15,Ibu Sari Dewi,Gaming Chair,accessories,DKI Jakarta,E-Commerce,government,QRIS,budi santoso,45,3006437,0,3.8
ORD-01512,17/09/2025,PT Global Digital,headset,accessories,DKI JAKARTA,Online,SME,Kartu Kredit,Ahmad Fauzi,10,1199331,19,
ORD-01513,2024-04-28,PT Global Digital,Mechanical Keyboard,furniture,Kalimantan Timur,Offline,sme,Transfer Bank,Budi Santoso,34,530815,22,1.0
ORD-01514,2024-10-17,PT Maju Bersama,Mechanical KEYBOARD,furniture,Kalimantan Timur,direct sales,government,Kartu Kredit,Ahmad Fauzi,8,843930,21,2.5
ORD-01515,2024-01-23,PT Global Digital,Mechanical KEYBOARD,Electronics,Jawa Timur,Offline,CORPORATE,Transfer Bank,Nurul Hidayah,1,755277,27,1.7
ORD-01516,2024-09-19,CV Karya Indah,Wireless Mouse,accessories,Kalimantan Timur,Online,CORPORATE,COD,Dewi Lestari,29,402393,9,N/A
ORD-01517,2025-12-12,PT Global Digital,Gaming chair,Electronics,Jawa Barat,direct sales,Retail,Kartu Kredit,Ahmad fauzi,12,Rp 2448036,18,4.1
ORD-01518,06-20-2024,Bapak Joko Widodo,Desk lamp,Furniture,Jawa Barat,Offline,Retail,QRIS,Fajar Kurniawan,31,Rp 432143,27,1.9
ORD-01519,22/11/2025,Bapak Joko Widodo,USB C Hub,electronics,Kalimantan Timur,online,government,QRIS,SITI RAHAYU,48,247207,12,4.1
ORD-01520,2024-07-24,Bapak Joko Widodo,wireless mouse,Peripherals,Sumatera Utara,OFFLINE,sme,COD,Ahmad fauzi,44,Rp 373375,,1.0
ORD-01521,2025-07-17,Koperasi Sejahtera,Mechanical Keyboard,accessories,Kalimantan Timur,Online,government,transfer bank,Fajar Kurniawan,18,531330,,3.0
ORD-01522,2025-10-18,PT Global Digital,wireless mouse,accessories,Kalimantan Timur,E-Commerce,government,Transfer Bank,Fajar Kurniawan,12,322610,14,1.4
ORD-01523,20250922,Yayasan Pendidikan Maju,Wireless Mouse,PERIPHERALS,Jawa Timur,E-Commerce,SME,qris,Nurul Hidayah,21,309040,26,3.0
ORD-01524,2025-07-09,Yayasan Pendidikan Maju,USB C Hub,Accessories,Kalimantan Timur,Online,Retail,QRIS,Ahmad Fauzi,40,242796,10,1.7
ORD-01525,20/05/2025,,headset,Peripherals,Bali,online,Corporate,transfer bank,Ahmad fauzi,18,962952,7,1.4
ORD-01526,2023-08-11,PT Teknologi Nusantara,headset,Furniture,Jawa Timur,E-Commerce,SME,Kartu Kredit,Ahmad fauzi,-1,,N/A,4.4
ORD-01527,2024-06-17,UD Sentosa,Desk lamp,accessories,Bali,direct sales,sme,kartu kredit,Riko Pratama,29,317162,3,5.0
ORD-01528,20241103,Bapak Joko Widodo,Webcam HD,furniture,Jawa Barat,Direct Sales,SME,QRIS,Ahmad fauzi,38,648911,0,N/A
ORD-01529,2023-02-12,Ibu Sari Dewi,Desk Lamp LED,accessories,Bali,OFFLINE,SME,kartu kredit,SITI RAHAYU,26,437234,1,4.2
ORD-01530,05/01/2024,PT Global Digital,Desk lamp,electronics,Sulawesi Selatan,Online,government,COD,Siti Rahayu,,349842,14,
ORD-01531,2024-06-14,PT Teknologi Nusantara,headset,Peripherals,Sulawesi Selatan,e-commerce,Government,transfer bank,Riko Pratama,5,1005899,0,
ORD-01532,2025-09-11,PT Global Digital,Wireless Mouse,furniture,JAWA TIMUR,Offline,government,transfer bank,budi santoso,25,"337068,00",16,
ORD-01533,01-11-2025,PT Global Digital,Noise Cancelling Headset,PERIPHERALS,DKI Jakarta,Offline,Government,qris,SITI RAHAYU,40,1513405,24,3.0
ORD-01534,2023-02-22,Koperasi Sejahtera,external ssd,electronics,DKI JAKARTA,Online,government,QRIS,Budi Santoso,-1,,,4.0
ORD-01535,2024-12-16,PT Maju Bersama,Laptop Pro X1,Accessories,JAWA TIMUR,e-commerce,SME,transfer bank,Ahmad Fauzi,28,"9785300,00",5,2.9
ORD-01536,2024-02-24,PT Global Digital,External SSD 1TB,Furniture,Jawa Barat,direct sales,sme,COD,Riko Pratama,12,1090746,,N/A
ORD-01537,03-28-2025,Toko Elektronik Sukses,wireless mouse,accessories,Sumatera Utara,Direct Sales,SME,QRIS,Dewi Lestari,29,414243,10,2.4
ORD-01538,2023-05-23,PT Global Digital,USB-C Hub,accessories,Sumatera Utara,online,Government,kartu kredit,Ahmad fauzi,17,359934,N/A,3.1
ORD-01539,2024-08-18,Yayasan Pendidikan Maju,External SSD 1TB,accessories,DKI JAKARTA,Online,CORPORATE,Kartu Kredit,Siti Rahayu,5,"909597,00",N/A,2.8
ORD-01540,24/05/2025,Bapak Joko Widodo,Laptop Pro X2,furniture,Bali,Online,CORPORATE,transfer bank,Nurul Hidayah,32,7596502,2,1.7
ORD-01541,2023-11-20,UD Sentosa,external ssd,accessories,DKI JAKARTA,Online,Retail,qris,Ahmad Fauzi,0,1024870,5,3.0
ORD-01542,2023-10-17,UD Sentosa,Laptop Pro X2,Accessories,Jawa Barat,Offline,Government,Transfer Bank,Dewi Lestari,8,8944357,24,1.9
ORD-01543,2024-04-07,Bapak Joko Widodo,Wireless Mouse,PERIPHERALS,Sulawesi Selatan,Offline,Retail,Transfer Bank,Siti Rahayu,13,283706,14,4.1
ORD-01544,20250512,UD Sentosa,Mechanical KEYBOARD,PERIPHERALS,Bali,e-commerce,government,cod,Fajar Kurniawan,22,705263.77,0,4.6
ORD-01545,08/09/2023,PT Global Digital,USB-C Hub,Peripherals,DKI JAKARTA,Offline,CORPORATE,kartu kredit,Riko Pratama,11,Rp 327470,,1.2
ORD-01546,2025-11-23,PT Teknologi Nusantara,Webcam hd,Furniture,Jawa Timur,e-commerce,government,Kartu Kredit,Siti Rahayu,20,600738,1,4.2
ORD-01547,27/04/2023,CV Karya Indah,Mechanical KEYBOARD,electronics,DKI JAKARTA,OFFLINE,Retail,QRIS,Riko Pratama,44,"824587,00",N/A,2.1
ORD-01548,12-03-2023,,Webcam HD,furniture,Sumatera Utara,E-Commerce,Retail,transfer bank,Siti Rahayu,3,587609,18,1.2
ORD-01549,2024-07-01,PT Teknologi Nusantara,headset,electronics,Jawa Timur,online,retail,QRIS,budi santoso,6,1429037,23,4.9
ORD-01550,2024-07-18,PT Global Digital,wireless mouse,accessories,Jawa Timur,OFFLINE,retail,qris,Ahmad Fauzi,12,423393,3,1.7
ORD-01551,2024-09-02,CV Karya Indah,Webcam HD,Peripherals,Sumatera Utara,Online,Corporate,transfer bank,Fajar Kurniawan,34,557709,2,-1
ORD-01552,20230613,-,4K Monitor,Peripherals,Bali,Online,Government,Kartu Kredit,Dewi Lestari,47,4288764,N/A,3.5
ORD-01553,09-26-2023,Toko Elektronik Sukses,Mechanical Keyboard,accessories,Jawa Timur,Online,retail,Kartu Kredit,Fajar Kurniawan,19,801713,,
ORD-01554,2025-08-25,Yayasan Pendidikan Maju,Gaming Chair,PERIPHERALS,JAWA TIMUR,Online,sme,Kartu Kredit,Riko Pratama,4,Rp 2725453,,2.8
ORD-01555,03/02/2025,Toko Elektronik Sukses,Webcam HD,Peripherals,JAWA TIMUR,Online,retail,cod,Nurul Hidayah,48,"430266,00",22,4.4
ORD-01556,2023-01-12,Koperasi Sejahtera,Gaming chair,furniture,Sumatera Utara,Online,SME,qris,Ahmad fauzi,,3447727.41,12,4.4
ORD-01557,2025-01-26,Koperasi Sejahtera,Webcam HD,accessories,Jawa Barat,Online,sme,Kartu Kredit,budi santoso,32,428625,7,1.9
ORD-01558,20/06/2024,N/A,Laptop Pro X2,accessories,Kalimantan Timur,E-Commerce,retail,QRIS,Dewi Lestari,37,,,1.6
ORD-01559,N/A,Yayasan Pendidikan Maju,Gaming Chair,PERIPHERALS,jawa barat,Offline,retail,Kartu Kredit,Fajar Kurniawan,34,2569291,17,3.8
ORD-01560,2024-05-15,PT Teknologi Nusantara,Webcam HD,Furniture,Sumatera Utara,Online,Retail,transfer bank,Dewi Lestari,20,623886,15,2.1
ORD-01561,2024-06-06,Koperasi Sejahtera,Mechanical Keyboard,Furniture,Jawa Barat,e-commerce,retail,Kartu Kredit,Ahmad fauzi,31,604548,0,4.0
ORD-01562,2023-02-14,Koperasi Sejahtera,wireless mouse,accessories,DKI Jakarta,Offline,CORPORATE,COD,SITI RAHAYU,8,,28,3.1
ORD-01563,2024-03-24,Toko Elektronik Sukses,Laptop Pro X1,PERIPHERALS,jawa barat,Direct Sales,CORPORATE,qris,budi santoso,16,"7885824,00",27,3.0
ORD-01564,2025-06-22,PT Teknologi Nusantara,Laptop Pro X1,Accessories,Kalimantan Timur,E-Commerce,government,transfer bank,budi santoso,28,,19,3.6
ORD-01565,,,USB-C Hub,Accessories,Sulawesi Selatan,e-commerce,sme,transfer bank,Ahmad Fauzi,50,336409,16,
ORD-01566,14/02/2025,PT Maju Bersama,Laptop Pro X2,accessories,Jawa Barat,OFFLINE,CORPORATE,Transfer Bank,Fajar Kurniawan,24,7095941,22,6.5
ORD-01567,2023-01-23,Toko Elektronik Sukses,Gaming Chair,electronics,Sulawesi Selatan,E-Commerce,retail,cod,Ahmad fauzi,32,3165073,22,N/A
ORD-01568,12-16-2025,Koperasi Sejahtera,Desk lamp,furniture,JAWA TIMUR,Direct Sales,CORPORATE,QRIS,Siti Rahayu,0,328782,0,N/A
ORD-01569,05-23-2025,,Mechanical Keyboard,accessories,Sumatera Utara,E-Commerce,CORPORATE,cod,Fajar Kurniawan,38,"739101,00",22,4.3
